Runs	oilvis	dtmax	kvkh	mflt1	mflt2	mflt3	mflt4	oilexp	owc	sorw	swc	watexp	scen	prop	size	perm	poro
run918	11.0171000000	91.2500000000	0.1000000000	0.8168950000	0.9758450000	0.0377326000	0.8570990000	3.0189100000	-1064.4800000000	0.1542010000	0.2386890000	1.8432000000	1.0000000000	47.3321000000	281.2130000000	321	614
run919	7.1355100000	365.0000000000	0.0100000000	0.6743220000	0.9075700000	0.8190140000	0.3938970000	3.5442700000	-1069.8500000000	0.2215340000	0.1876260000	1.8799000000	3.0000000000	49.6045000000	211.8140000000	203	646
run920	12.3328000000	365.0000000000	0.0010000000	0.5842020000	0.1398350000	0.4324700000	0.8281670000	3.4465000000	-1067.1500000000	0.1685120000	0.2007330000	2.1834400000	1.0000000000	44.1826000000	132.3860000000	308	586
run921	10.7669000000	91.2500000000	0.0100000000	0.0041999500	0.6496730000	0.5931400000	0.2936650000	3.0587300000	-1061.4500000000	0.2237940000	0.2071310000	2.0466500000	3.0000000000	35.1430000000	212.2840000000	658	433
run922	12.0054000000	365.0000000000	0.0010000000	0.1471490000	0.8223320000	0.1799430000	0.6265890000	3.1527700000	-1068.6000000000	0.1696830000	0.1381550000	1.9725700000	1.0000000000	30.6531000000	129.5970000000	808	302
run923	10.4651000000	182.5000000000	0.1000000000	0.3638010000	0.8867270000	0.5412970000	0.3534130000	2.9583900000	-1067.0600000000	0.2702360000	0.1804380000	2.2256500000	1.0000000000	42.1781000000	296.6980000000	394	496
run924	12.1110000000	365.0000000000	0.0100000000	0.3498960000	0.9880170000	0.9174610000	0.2140060000	2.8799000000	-1068.8000000000	0.1439150000	0.2679940000	1.9884900000	2.0000000000	39.4461000000	248.4970000000	522	433
run925	10.0699000000	91.2500000000	0.0100000000	0.9693110000	0.9232850000	0.1724350000	0.2801600000	3.2202700000	-1064.9300000000	0.1676990000	0.2390980000	2.1173500000	2.0000000000	40.0497000000	122.4860000000	522	496
run926	12.0362000000	182.5000000000	0.0010000000	0.9297240000	0.1400840000	0.8796980000	0.5672600000	3.1224800000	-1061.1200000000	0.2494370000	0.2125150000	2.0622500000	1.0000000000	35.8547000000	264.7940000000	541	401
run927	8.6506900000	91.2500000000	0.1000000000	0.8180350000	0.4828620000	0.5706240000	0.0198349000	2.5480600000	-1061.6700000000	0.1384340000	0.1921780000	1.8839700000	1.0000000000	35.9029000000	123.0480000000	658	433
run928	7.7660300000	365.0000000000	0.0010000000	0.2545010000	0.3345780000	0.3296370000	0.1297250000	2.9024200000	-1071.2400000000	0.2185010000	0.3533860000	2.0102500000	1.0000000000	33.1965000000	284.7220000000	794	302
run929	7.9459900000	365.0000000000	0.0010000000	0.1517360000	0.5616650000	0.7915020000	0.3684110000	3.3269400000	-1062.9300000000	0.1689700000	0.1728360000	2.3008300000	2.0000000000	48.9166000000	150.1480000000	186	684
run930	12.0073000000	182.5000000000	0.0100000000	0.3275330000	0.6787120000	0.7551690000	0.5539670000	2.7159400000	-1073.5200000000	0.1629770000	0.3239380000	2.1699500000	1.0000000000	31.8915000000	298.7920000000	734	316
run931	11.5734000000	365.0000000000	0.0010000000	0.6061280000	0.1558200000	0.1961680000	0.1750470000	2.6882600000	-1070.3400000000	0.2171440000	0.2083550000	1.9298700000	3.0000000000	30.1752000000	178.2560000000	781	327
run932	11.7417000000	365.0000000000	0.1000000000	0.6486830000	0.2441300000	0.6561960000	0.0758330000	3.2542000000	-1074.7600000000	0.1609940000	0.1884010000	2.0339500000	2.0000000000	44.9632000000	122.2850000000	308	646
run933	13.0864000000	91.2500000000	0.0010000000	0.3551080000	0.3127130000	0.3970710000	0.3079700000	3.0819700000	-1064.4200000000	0.1210260000	0.2084420000	2.1360200000	3.0000000000	37.9476000000	270.6720000000	641	424
run934	9.5878700000	365.0000000000	0.1000000000	0.6830690000	0.3587440000	0.2383050000	0.7607970000	2.7089300000	-1066.6700000000	0.1974880000	0.2388250000	2.0689300000	3.0000000000	45.5254000000	134.2970000000	307	638
run935	10.3513000000	182.5000000000	0.0100000000	0.0363566000	0.3209730000	0.5215720000	0.9550930000	2.4730600000	-1061.4300000000	0.1536160000	0.2162380000	1.9289700000	2.0000000000	42.1329000000	181.5090000000	308	641
run936	8.5012800000	182.5000000000	0.1000000000	0.0530110000	0.1062090000	0.3597330000	0.4495080000	3.2892300000	-1065.9200000000	0.1686960000	0.3123670000	2.1447700000	1.0000000000	37.5277000000	166.8050000000	707	352
run937	11.1073000000	182.5000000000	0.1000000000	0.3212820000	0.3410850000	0.4285680000	0.8640880000	3.1340500000	-1073.0100000000	0.1850380000	0.2143520000	1.9889200000	1.0000000000	35.3090000000	125.3430000000	689	434
run938	8.6769800000	91.2500000000	0.0100000000	0.4717130000	0.9383380000	0.5793930000	0.6199300000	3.0314600000	-1070.4300000000	0.2052980000	0.2335640000	1.9113100000	3.0000000000	44.9626000000	289.9720000000	421	641
run939	9.8876900000	365.0000000000	0.0010000000	0.6317260000	0.7828680000	0.5370180000	0.6404580000	2.9198400000	-1061.3700000000	0.1733010000	0.2426240000	2.0246300000	1.0000000000	34.7810000000	171.2550000000	708	431
run940	6.7321500000	182.5000000000	0.0010000000	0.5594710000	0.5248780000	0.8277780000	0.6790690000	2.8745600000	-1073.4700000000	0.1684460000	0.1304820000	2.0885600000	2.0000000000	40.1285000000	142.8050000000	523	496
run941	8.5775200000	365.0000000000	0.1000000000	0.0789129000	0.7717180000	0.3345600000	0.4789360000	3.0328500000	-1067.9100000000	0.1000680000	0.2554300000	1.9606400000	1.0000000000	36.2923000000	223.7470000000	658	433
run942	6.7226400000	365.0000000000	0.1000000000	0.8097300000	0.4752500000	0.1217410000	0.7130980000	3.3741600000	-1068.7700000000	0.2264920000	0.2026150000	1.9908600000	2.0000000000	40.1761000000	128.4130000000	523	496
run943	5.2843500000	182.5000000000	0.0010000000	0.3670590000	0.4602410000	0.8613050000	0.1263190000	2.8256300000	-1067.3900000000	0.2664050000	0.1972210000	2.0681000000	2.0000000000	46.5355000000	161.7820000000	191	646
run944	10.7857000000	182.5000000000	0.0100000000	0.2127950000	0.5958320000	0.1198260000	0.0431562000	3.1608100000	-1069.8700000000	0.1793860000	0.0871328000	1.8494100000	3.0000000000	49.6155000000	140.8340000000	191	646
run945	13.7327000000	182.5000000000	0.0100000000	0.9913320000	0.1961950000	0.9074050000	0.2963440000	3.3293800000	-1062.3400000000	0.2437970000	0.2280450000	1.9452200000	2.0000000000	38.4359000000	285.5890000000	570	443
run946	14.1674000000	182.5000000000	0.1000000000	0.2801990000	0.1614840000	0.5671030000	0.8715340000	3.1146100000	-1072.6100000000	0.2082090000	0.2482520000	1.9567800000	2.0000000000	30.4755000000	191.3720000000	808	302
run947	13.9633000000	182.5000000000	0.0100000000	0.4040340000	0.0286664000	0.3520480000	0.8880240000	3.1289200000	-1066.3000000000	0.1077230000	0.1447060000	2.0413400000	3.0000000000	46.3543000000	297.8030000000	198	645
run948	9.9963400000	365.0000000000	0.0100000000	0.5061740000	0.7436280000	0.4585470000	0.3383770000	2.9395900000	-1067.9300000000	0.1864400000	0.1440220000	1.9698600000	1.0000000000	41.3047000000	227.3600000000	421	516
run949	10.3824000000	182.5000000000	0.0010000000	0.1464540000	0.9364130000	0.6772840000	0.6604100000	3.4039300000	-1074.1500000000	0.2316330000	0.2384800000	1.9552800000	3.0000000000	38.6294000000	247.9600000000	658	434
run950	12.2234000000	91.2500000000	0.1000000000	0.2662040000	0.5998790000	0.8340280000	0.2908990000	2.9648200000	-1062.3900000000	0.1796470000	0.2629470000	2.0323200000	2.0000000000	40.2530000000	239.7260000000	421	496
run951	9.7966900000	91.2500000000	0.0010000000	0.8796640000	0.8349530000	0.0187544000	0.4601740000	3.0644400000	-1063.4800000000	0.1041970000	0.2736480000	2.0031700000	3.0000000000	35.6258000000	252.6480000000	719	325
run952	7.0887400000	91.2500000000	0.0100000000	0.6944310000	0.1529260000	0.9308710000	0.8811900000	3.3210800000	-1064.6400000000	0.1515810000	0.1941530000	1.8826300000	3.0000000000	33.9900000000	261.2110000000	711	434
run953	8.7036200000	91.2500000000	0.1000000000	0.5620980000	0.0144466000	0.1060210000	0.0370320000	3.1810800000	-1069.1700000000	0.1996160000	0.2055730000	1.9996500000	1.0000000000	35.1949000000	131.3120000000	658	433
run954	9.7180600000	91.2500000000	0.1000000000	0.8447800000	0.6228000000	0.3619850000	0.7634510000	2.7331700000	-1066.9500000000	0.2392280000	0.1503050000	1.8615200000	2.0000000000	34.6925000000	238.8160000000	658	433
run955	9.4998700000	91.2500000000	0.0010000000	0.0112543000	0.3136950000	0.5115400000	0.7992940000	3.2359400000	-1061.9200000000	0.1825350000	0.1725790000	1.9214300000	1.0000000000	45.4595000000	245.4080000000	412	580
run956	9.2496400000	182.5000000000	0.0100000000	0.1568940000	0.3185290000	0.3062760000	0.6685580000	3.2567100000	-1062.6400000000	0.2482740000	0.1692780000	2.1300000000	3.0000000000	35.0246000000	169.2280000000	658	431
run957	10.6504000000	91.2500000000	0.0100000000	0.9267510000	0.9748560000	0.7041630000	0.8021180000	3.4119700000	-1075.0900000000	0.1549820000	0.1166850000	2.1651800000	1.0000000000	37.5326000000	108.3800000000	523	435
run958	8.8679500000	182.5000000000	0.0100000000	0.4894840000	0.0852517000	0.8400010000	0.4456400000	2.8188000000	-1074.1200000000	0.1431600000	0.2039770000	1.9890700000	3.0000000000	44.6751000000	219.7120000000	314	496
run959	9.2713500000	365.0000000000	0.0010000000	0.6577930000	0.5010380000	0.9656600000	0.8430770000	2.8086000000	-1064.9600000000	0.1723610000	0.1874950000	1.9933400000	2.0000000000	45.2330000000	143.8370000000	308	646
run960	12.8761000000	182.5000000000	0.0010000000	0.5699990000	0.2825510000	0.1179370000	0.2942530000	2.5656800000	-1067.6300000000	0.2036660000	0.2247280000	2.0252100000	3.0000000000	34.6815000000	213.4430000000	698	310
run961	9.7368500000	91.2500000000	0.1000000000	0.5192580000	0.9639350000	0.4358310000	0.7977750000	2.7138200000	-1068.9300000000	0.2519540000	0.1862950000	2.1137300000	1.0000000000	32.1363000000	227.2260000000	685	431
run962	8.6054400000	365.0000000000	0.0100000000	0.6699760000	0.3809460000	0.6275430000	0.7323800000	3.5124100000	-1070.5700000000	0.0896297000	0.1754250000	2.1575400000	2.0000000000	37.0504000000	117.5180000000	658	433
run963	8.1497500000	365.0000000000	0.1000000000	0.5490550000	0.9478280000	0.2098970000	0.6815660000	2.9426300000	-1073.4100000000	0.1647420000	0.2517410000	1.9341000000	3.0000000000	33.9180000000	191.9520000000	743	370
run964	13.1020000000	91.2500000000	0.0100000000	0.9231240000	0.6792970000	0.0773447000	0.5917090000	3.1643000000	-1062.6600000000	0.1983080000	0.1920670000	1.9409400000	3.0000000000	39.0811000000	102.3990000000	523	435
run965	10.9110000000	91.2500000000	0.1000000000	0.7013760000	0.2315670000	0.2347310000	0.2672600000	2.8598000000	-1069.2800000000	0.1506810000	0.1706280000	1.8205400000	1.0000000000	37.1120000000	179.4640000000	575	433
run966	12.4756000000	365.0000000000	0.0100000000	0.0886372000	0.0353263000	0.0735424000	0.8304860000	2.6911900000	-1068.5200000000	0.1807110000	0.1335910000	2.2488300000	3.0000000000	45.6987000000	215.1220000000	302	561
run967	6.0388200000	365.0000000000	0.1000000000	0.1294550000	0.7197820000	0.4310520000	0.0894267000	2.9490500000	-1063.3200000000	0.2067650000	0.1626030000	2.0152700000	3.0000000000	42.5089000000	173.1280000000	420	496
run968	9.5069200000	91.2500000000	0.0100000000	0.3533000000	0.4182610000	0.4306310000	0.7560520000	2.9920400000	-1063.7300000000	0.2050590000	0.2262710000	2.1187600000	3.0000000000	39.6274000000	198.9960000000	490	433
run969	7.9608100000	91.2500000000	0.0100000000	0.4744140000	0.3834110000	0.2985490000	0.7898550000	2.8316500000	-1067.8500000000	0.2404280000	0.2152260000	1.9369500000	2.0000000000	47.0537000000	175.5640000000	308	646
run970	9.4457000000	365.0000000000	0.1000000000	0.9461220000	0.1120790000	0.7778160000	0.6421410000	2.9643100000	-1064.4100000000	0.2078740000	0.1246810000	1.9941200000	2.0000000000	37.3824000000	268.9320000000	707	434
run971	11.0751000000	182.5000000000	0.0100000000	0.2738210000	0.2672100000	0.9124490000	0.7767180000	2.8865200000	-1071.6100000000	0.1984190000	0.1586720000	1.8298600000	2.0000000000	45.3362000000	110.4920000000	308	646
run972	9.4522100000	365.0000000000	0.0010000000	0.9391820000	0.3302180000	0.4731180000	0.4872110000	2.6328200000	-1072.3200000000	0.1895660000	0.2466390000	2.1981100000	2.0000000000	35.0722000000	128.2480000000	708	431
run973	10.5741000000	182.5000000000	0.1000000000	0.0374352000	0.1331270000	0.4956770000	0.6900990000	3.2036400000	-1072.9200000000	0.2323950000	0.2485270000	1.9602300000	2.0000000000	33.0927000000	199.5090000000	708	431
run974	10.3066000000	365.0000000000	0.0010000000	0.0206750000	0.9104240000	0.3995680000	0.8908240000	2.9456800000	-1064.8800000000	0.1518880000	0.1906440000	1.9415100000	1.0000000000	43.9732000000	191.3600000000	421	645
run975	10.2512000000	365.0000000000	0.1000000000	0.5128060000	0.3931500000	0.0404234000	0.3861270000	3.0867400000	-1068.1500000000	0.2289950000	0.1735470000	2.1122000000	1.0000000000	30.2399000000	205.6800000000	808	302
run976	7.8173800000	91.2500000000	0.1000000000	0.2501320000	0.2545580000	0.2785430000	0.4000730000	2.9712000000	-1073.5800000000	0.1237590000	0.1724500000	2.0906400000	2.0000000000	43.8090000000	284.2160000000	340	646
run977	12.6047000000	182.5000000000	0.0100000000	0.1775970000	0.4222180000	0.6448510000	0.0740447000	3.0535300000	-1062.2800000000	0.1814760000	0.2612680000	2.0903100000	1.0000000000	45.0829000000	177.9380000000	311	540
run978	9.5804500000	91.2500000000	0.0010000000	0.3942190000	0.7513570000	0.4413400000	0.4088100000	3.1609200000	-1075.1600000000	0.2342090000	0.1154460000	2.0223400000	2.0000000000	33.8716000000	192.3370000000	658	431
run979	7.0059100000	182.5000000000	0.0100000000	0.3836290000	0.2774540000	0.4191940000	0.7776940000	2.7997000000	-1064.0300000000	0.1503690000	0.1880690000	2.0085200000	1.0000000000	37.7200000000	270.4520000000	608	458
run980	13.7994000000	182.5000000000	0.1000000000	0.5443470000	0.9608250000	0.7529880000	0.6282590000	2.8064300000	-1069.7600000000	0.1778430000	0.2092970000	2.1201900000	2.0000000000	48.6859000000	200.9190000000	129	684
run981	12.7400000000	365.0000000000	0.0100000000	0.3812650000	0.5268540000	0.5457960000	0.6862470000	2.9766700000	-1061.5700000000	0.1796990000	0.1610390000	1.8975000000	3.0000000000	37.1926000000	112.2680000000	658	431
run982	10.3628000000	91.2500000000	0.0100000000	0.6794900000	0.3350520000	0.4705560000	0.8232150000	2.3918600000	-1061.3300000000	0.2309680000	0.2101400000	2.2162100000	2.0000000000	47.7038000000	269.1950000000	308	650
run983	12.3037000000	182.5000000000	0.1000000000	0.2251910000	0.4924830000	0.2704090000	0.6954620000	3.0807200000	-1069.1100000000	0.1620660000	0.2205770000	1.9989400000	1.0000000000	33.7013000000	253.3800000000	809	388
run984	9.6304900000	365.0000000000	0.1000000000	0.4077000000	0.4819740000	0.2618120000	0.5224130000	2.7040400000	-1069.4300000000	0.2002870000	0.2019520000	2.0282100000	2.0000000000	42.1683000000	272.1370000000	421	641
run985	7.1082700000	365.0000000000	0.1000000000	0.3364610000	0.6527580000	0.1104440000	0.3992430000	2.5521500000	-1064.5300000000	0.1714710000	0.3295590000	2.0433500000	3.0000000000	48.7042000000	171.2790000000	307	641
run986	10.2930000000	182.5000000000	0.0100000000	0.5339570000	0.5008420000	0.4187390000	0.9915730000	3.0002800000	-1070.6100000000	0.2367730000	0.2155050000	1.9971900000	2.0000000000	35.7741000000	277.6420000000	683	431
run987	11.9188000000	182.5000000000	0.0010000000	0.6633720000	0.9996120000	0.6589200000	0.2283290000	3.0261600000	-1073.8500000000	0.1745810000	0.2484540000	2.1101200000	2.0000000000	48.0383000000	235.7890000000	191	684
run988	10.8569000000	182.5000000000	0.1000000000	0.8983850000	0.1139590000	0.9957790000	0.1458910000	2.4889000000	-1070.1700000000	0.2204310000	0.2108440000	2.0377100000	3.0000000000	35.5861000000	263.1640000000	658	431
run989	10.2535000000	365.0000000000	0.0100000000	0.5810770000	0.2287800000	0.1156260000	0.1161760000	2.8208400000	-1069.1300000000	0.2592670000	0.2372250000	1.9161200000	3.0000000000	39.7507000000	192.8500000000	524	454
run990	8.8701800000	182.5000000000	0.0100000000	0.6468730000	0.3505480000	0.8056220000	0.4191070000	3.3705500000	-1063.4700000000	0.1807800000	0.2454510000	1.9681900000	1.0000000000	30.7410000000	138.3250000000	708	302
run991	9.7643900000	182.5000000000	0.1000000000	0.2235200000	0.1436390000	0.1840050000	0.6446070000	3.0121100000	-1074.0400000000	0.2900260000	0.3059090000	2.1200000000	1.0000000000	45.2678000000	253.8870000000	410	641
run992	7.3515100000	182.5000000000	0.0010000000	0.3025030000	0.1461050000	0.2601160000	0.3363040000	3.6146100000	-1063.5500000000	0.2299860000	0.1750280000	2.0212800000	3.0000000000	40.8048000000	141.9260000000	421	496
run993	11.5537000000	91.2500000000	0.0010000000	0.5460060000	0.4623610000	0.1053820000	0.2150260000	3.1498500000	-1072.8600000000	0.2337830000	0.1653380000	1.9848000000	2.0000000000	37.0663000000	225.7000000000	658	433
run994	13.1363000000	182.5000000000	0.0100000000	0.0465483000	0.2804460000	0.9276020000	0.3421640000	3.5069900000	-1066.9200000000	0.2419090000	0.3022550000	1.9475700000	3.0000000000	40.0797000000	262.7490000000	522	496
run995	10.8621000000	365.0000000000	0.0100000000	0.8906990000	0.6515610000	0.5963570000	0.5144470000	3.5858300000	-1063.2700000000	0.2820120000	0.2298860000	1.9817100000	1.0000000000	48.1329000000	167.2450000000	191	684
run996	7.5143100000	182.5000000000	0.0100000000	0.8854380000	0.4801770000	0.5764850000	0.7017160000	2.9838000000	-1075.5600000000	0.2208870000	0.2211020000	1.8402700000	2.0000000000	35.5361000000	227.8420000000	708	431
run997	8.0703500000	365.0000000000	0.0100000000	0.4830450000	0.5174320000	0.6512310000	0.3576550000	3.1694800000	-1071.9900000000	0.1845440000	0.1575770000	2.0671900000	2.0000000000	46.3781000000	215.9210000000	308	639
run998	11.7151000000	365.0000000000	0.0100000000	0.7688880000	0.2028080000	0.3214210000	0.2477940000	2.9435300000	-1065.0900000000	0.1852020000	0.2616580000	2.0036600000	1.0000000000	31.7750000000	165.3280000000	809	302
run999	8.7150700000	91.2500000000	0.0100000000	0.2292630000	0.5868770000	0.0866410000	0.4383470000	3.1714900000	-1064.4800000000	0.1725650000	0.2677950000	1.7617600000	2.0000000000	41.9065000000	234.7640000000	384	566
run1000	9.0827100000	91.2500000000	0.1000000000	0.1792720000	0.6561820000	0.3486950000	0.0931637000	2.7499300000	-1063.3600000000	0.3368860000	0.2026580000	1.9843800000	1.0000000000	34.1926000000	269.0730000000	715	395
